Date,Total Value
2023-05-23,10.779444444444444
2023-05-24,7.475
2023-05-26,1.9838888888888888
2023-05-29,5.781944444444445
2023-05-30,2.6755555555555555
2023-05-31,4.343333333333334
2023-06-01,1.926388888888889
2023-06-02,4.158888888888889
2023-06-04,8.300277777777778
2023-06-05,1.4877777777777779
2023-06-06,5.630000000000001
2023-06-07,16.3225
2023-06-08,10.655
2023-06-09,0.08694444444444444
2023-06-11,8.415000000000001
2023-06-12,1.063611111111111
2023-06-13,11.197222222222223
2023-06-14,3.131388888888889
2023-06-15,6.448611111111111
2023-06-16,3.6169444444444445
2023-06-19,7.633055555555556
2023-06-20,8.773333333333333
2023-06-21,13.886944444444445
2023-06-22,7.719722222222222
2023-06-23,2.0883333333333334
2023-06-25,0.7191666666666667
2023-06-26,18.120555555555555
2023-06-27,0.895
2023-06-28,8.875
2023-06-29,7.6161111111111115
2023-06-30,6.159166666666667
2023-07-02,0.10111111111111111
2023-07-03,5.143055555555556
2023-07-04,15.274444444444445
2023-07-05,8.542777777777777
2023-07-06,1.708888888888889
2023-07-07,7.826388888888889
2023-07-10,6.100833333333333
2023-07-11,8.681944444444444
2023-07-12,8.532777777777778
2023-07-13,1.7569444444444446
2023-07-14,7.871666666666666
2023-07-16,1.9244444444444444
2023-07-17,2.2025
2023-07-18,10.243333333333334
2023-07-19,14.553055555555554
2023-07-20,5.743611111111111
2023-07-21,4.585555555555556
2023-07-24,4.879166666666666
2023-07-25,8.34361111111111
2023-07-26,7.526388888888889
2023-07-27,2.256666666666667
2023-07-28,8.111944444444445
2023-07-30,0.020555555555555556
2023-07-31,6.941111111111111
2023-08-01,5.668055555555555
2023-08-02,2.286111111111111
2023-08-03,5.901388888888889
2023-08-04,7.865277777777778
2023-08-06,9.7
2023-08-07,11.000277777777777
2023-08-08,10.276111111111112
2023-08-09,1.3800000000000001
2023-08-10,18.296944444444446
2023-08-11,0.3977777777777778
2023-08-13,0.3175
2023-08-14,6.805
2023-08-15,6.731111111111112
2023-08-16,6.74
2023-08-17,6.851666666666667
2023-08-18,7.8388888888888895
2023-08-20,0.22583333333333333
2023-08-21,7.028888888888889
2023-08-22,5.234999999999999
2023-08-23,7.321388888888889
2023-08-24,6.057777777777778
2023-08-25,7.8694444444444445
2023-08-27,0.003611111111111111
2023-08-28,4.386666666666667
2023-08-29,0.05638888888888889
2023-08-30,1.6316666666666666
2023-08-31,8.136388888888888
2023-09-01,4.452222222222222
2023-09-03,0.4375
2023-09-04,6.378333333333333
2023-09-05,9.54
2023-09-06,6.869722222222222
2023-09-07,8.287777777777778
2023-09-08,8.708333333333334
2023-09-10,0.26611111111111113
2023-09-11,14.315277777777776
2023-09-12,2.9080555555555554
2023-09-13,8.816944444444445
2023-09-14,17.141666666666666
2023-09-15,0.49527777777777776
2023-09-17,0.5025
2023-09-18,15.750833333333333
2023-09-19,8.776388888888889
2023-09-20,1.0727777777777778
2023-09-21,8.323333333333332
2023-09-22,7.773888888888889
2023-09-24,0.5730555555555555
2023-09-25,8.044722222222223
2023-09-26,8.779444444444445
2023-09-27,9.025555555555556
2023-09-28,15.907777777777778
2023-09-29,0.7286111111111111
2023-10-01,9.323333333333334
2023-10-02,1.8505555555555555
2023-10-03,7.830277777777778
2023-10-04,8.890555555555556
2023-10-05,8.796944444444446
2023-10-06,8.04138888888889
2023-10-08,0.6227777777777778
2023-10-09,16.72388888888889
2023-10-10,0.6480555555555556
2023-10-11,7.735277777777778
2023-10-12,16.985
2023-10-13,0.9402777777777778
2023-10-15,0.30333333333333334
2023-10-16,5.545555555555556
2023-10-17,8.812222222222221
2023-10-18,8.069722222222222
2023-10-19,8.66777777777778
2023-10-20,8.395555555555555
2023-10-23,6.239444444444445
2023-10-24,6.351666666666667
2023-10-25,15.861944444444443
2023-10-26,8.906944444444445
2023-10-30,15.58361111111111
2023-10-31,0.3072222222222222
2023-11-01,14.079999999999998
2023-11-02,0.3833333333333333
2023-11-03,7.072500000000001
2023-11-06,7.589722222222223
2023-11-07,8.71888888888889
2023-11-08,7.935555555555555
2023-11-09,7.398888888888889
2023-11-10,6.825
2023-11-13,7.602777777777778
2023-11-14,8.46861111111111
2023-11-15,7.7747222222222225
2023-11-16,6.834444444444444
2023-11-17,4.964166666666666
2023-11-20,5.610833333333333
2023-11-21,7.346666666666666
2023-11-22,7.748333333333333
2023-11-23,6.4813888888888895
2023-11-24,6.808888888888889
2023-11-27,8.833333333333334
2023-11-28,6.9766666666666675
2023-11-29,5.738333333333333
2023-11-30,7.261666666666667
2023-12-01,6.336388888888889
2023-12-04,8.83361111111111
2023-12-05,8.652222222222223
2023-12-06,8.500277777777779
2023-12-07,6.6883333333333335
2023-12-08,7.351666666666667
2023-12-11,5.753888888888889
2023-12-12,7.644444444444445
2023-12-13,7.9927777777777775
2023-12-14,7.916111111111111
2023-12-15,6.486666666666666
2023-12-17,8.83388888888889
2023-12-18,7.438055555555556
2023-12-19,2.066666666666667
2023-12-20,8.201944444444445
2023-12-21,5.1258333333333335
2023-12-24,4.3838888888888885
2023-12-25,3.3569444444444447
2023-12-26,4.665555555555556
2023-12-27,5.813055555555555
2023-12-28,4.958611111111111
2023-12-31,4.971388888888889
2024-01-01,1.9975
2024-01-02,5.005
2024-01-04,7.251666666666667
2024-01-05,8.182777777777778
