Date,Total Value
2023-12-23,7.023611111111111
2023-12-24,6.948055555555555
2023-12-25,7.75
2023-12-26,7.4225
2023-12-27,6.8502777777777775
2023-12-28,7.666944444444445
2023-12-29,7.750555555555556
2023-12-30,7.605
2023-12-31,6.086666666666667
2024-01-01,6.577222222222222
2024-01-02,6.643611111111111
2024-01-03,7.279166666666667
2024-01-04,5.797499999999999
2024-01-05,6.363611111111111
2024-01-06,5.0872222222222225
2024-01-07,6.254444444444445
2024-01-08,5.582777777777778
2024-01-09,7.462777777777778
2024-01-10,5.728888888888889
2024-01-11,6.256944444444445
2024-01-12,5.621111111111111
2024-01-13,6.4463888888888885
2024-01-14,6.648055555555556
2024-01-15,7.2555555555555555
2024-01-16,6.848611111111111
2024-01-17,7.190277777777778
2024-01-18,5.954166666666667
2024-01-19,5.324166666666667
2024-01-20,5.874722222222222
2024-01-21,5.243888888888889
2024-01-22,6.588611111111111
2024-01-23,6.5905555555555555
2024-01-24,5.578333333333333
2024-01-25,6.755555555555555
2024-01-27,6.913333333333333
2024-01-28,7.750555555555556
2024-01-29,7.343055555555556
2024-01-30,6.6002777777777775
2024-01-31,7.164722222222222
2024-02-01,7.5216666666666665
2024-02-02,5.74888888888889
2024-02-03,7.750277777777778
2024-02-04,6.2444444444444445
2024-02-05,6.5744444444444445
2024-02-06,7.600833333333334
2024-02-07,7.7475
2024-02-08,7.318611111111111
2024-02-09,5.4799999999999995
2024-02-10,6.549722222222222
2024-02-11,6.7555555555555555
2024-02-12,7.389166666666667
2024-02-13,7.715833333333333
2024-02-14,7.540277777777778
2024-02-15,7.3180555555555555
2024-02-16,6.3886111111111115
2024-02-17,5.904166666666667
2024-02-18,6.330555555555556
2024-02-19,5.188611111111111
2024-02-20,7.7347222222222225
2024-02-21,7.724444444444444
2024-02-22,6.453055555555555
2024-02-23,6.8149999999999995
2024-02-24,5.877777777777777
2024-02-25,6.6775
2024-02-26,6.9030555555555555
2024-02-27,7.503888888888889
2024-02-28,7.611944444444444
2024-02-29,7.670833333333333
2024-03-01,7.398333333333333
2024-03-02,5.539166666666667
2024-03-03,5.914722222222222
2024-03-04,6.817222222222222
2024-03-05,6.925833333333333
2024-03-06,7.499722222222223
2024-03-07,7.746944444444444
2024-03-08,6.953611111111111
2024-03-09,7.355555555555556
2024-03-10,6.042777777777777
2024-03-11,6.933888888888889
2024-03-12,7.406388888888889
2024-03-13,7.0200000000000005
2024-03-14,7.264166666666666
2024-03-15,6.384722222222222
2024-03-16,5.094166666666666
2024-03-17,7.75
2024-03-18,6.252777777777778
2024-03-19,5.686111111111111
2024-03-20,5.833888888888889
2024-03-21,6.9686111111111115
2024-03-22,5.944444444444445
2024-03-23,6.6375
2024-03-24,5.868888888888889
2024-03-25,6.474166666666667
2024-03-26,7.498888888888889
2024-03-27,7.192500000000001
2024-03-28,6.824166666666667
2024-03-29,6.240555555555556
2024-03-30,6.823055555555555
2024-03-31,7.158888888888889
2024-04-01,7.111111111111111
2024-04-02,7.315277777777778
2024-04-03,7.487777777777778
2024-04-04,6.809444444444444
2024-04-05,7.097222222222222
2024-04-06,6.624722222222222
2024-04-07,5.476666666666667
2024-04-08,5.985277777777778
2024-04-09,7.1658333333333335
2024-04-10,6.848055555555556
2024-04-11,6.9272222222222215
2024-04-12,7.460277777777778
2024-04-13,6.958611111111111
2024-04-14,6.491944444444444
2024-04-15,6.413611111111112
2024-04-16,7.285555555555556
2024-04-17,6.460833333333333
2024-04-18,6.432222222222222
2024-04-19,7.199722222222222
2024-04-20,6.4061111111111115
2024-04-21,6.866944444444444
2024-04-22,7.328055555555555
2024-04-23,7.236666666666666
2024-04-24,7.278611111111111
2024-04-25,6.7508333333333335
2024-04-26,7.398888888888889
2024-04-27,6.252222222222223
2024-04-28,7.587777777777778
2024-04-29,5.749444444444444
2024-04-30,7.146111111111111
2024-05-01,7.748611111111111
2024-05-02,6.615
2024-05-03,6.831388888888889
2024-05-04,6.401111111111111
2024-05-05,5.971111111111111
2024-05-06,6.866666666666666
2024-05-07,6.427499999999999
2024-05-08,6.664722222222222
2024-05-09,7.445277777777778
2024-05-10,6.301666666666667
2024-05-11,6.493611111111111
2024-05-12,6.543333333333333
2024-05-13,4.7186111111111115
2024-05-14,5.351666666666667
2024-05-15,6.260277777777778
2024-05-16,6.995555555555556
2024-05-17,5.178888888888889
2024-05-18,6.979444444444445
2024-05-19,4.830833333333333
2024-05-20,7.394444444444444
2024-05-21,7.456388888888889
2024-05-22,6.8075
2024-05-23,6.543888888888889
2024-05-24,6.463333333333333
2024-05-25,5.349722222222222
2024-05-26,6.705277777777778
2024-05-27,6.197222222222222
2024-05-28,6.955277777777777
2024-05-29,7.4336111111111105
2024-05-30,6.709722222222222
2024-05-31,6.603888888888889
2024-06-01,7.475555555555555
2024-06-02,3.6575
2024-06-03,7.368888888888889
2024-06-04,7.281944444444444
2024-06-05,5.634722222222223
2024-06-06,7.132222222222222
2024-06-07,6.0888888888888895
2024-06-08,6.627222222222223
2024-06-09,6.258055555555555
2024-06-10,7.750555555555556
2024-06-11,6.478888888888889
2024-06-12,6.293611111111111
2024-06-13,6.871666666666666
2024-06-14,5.779166666666667
2024-06-15,5.699722222222222
2024-06-16,6.221111111111111
2024-06-17,5.938888888888889
2024-06-18,7.095833333333333
2024-06-19,6.188055555555556
2024-06-20,7.435555555555555
2024-06-21,6.314722222222223
2024-06-22,6.261111111111111
2024-06-23,6.3405555555555555
2024-06-24,7.750555555555556
2024-06-25,6.97111111111111
2024-06-26,5.861111111111111
2024-06-27,5.537222222222223
2024-06-28,5.7375
2024-06-29,5.027222222222222
2024-06-30,8.58611111111111
2024-07-01,5.115277777777778
2024-07-02,6.691944444444444
2024-07-03,7.748333333333333
2024-07-04,5.823333333333333
2024-07-05,5.961388888888889
2024-07-06,4.7444444444444445
2024-07-07,4.698611111111111
2024-07-08,6.930833333333333
2024-07-09,7.030555555555556
2024-07-10,7.2027777777777775
2024-07-11,7.3325
2024-07-12,6.49
2024-07-13,6.532222222222222
2024-07-14,4.373333333333333
2024-07-15,7.090277777777778
2024-07-16,6.83
2024-07-17,7.581388888888889
2024-07-18,6.4752777777777775
2024-07-19,6.353611111111111
2024-07-20,5.604166666666666
2024-07-21,5.718333333333333
2024-07-22,5.875277777777778
2024-07-23,6.853055555555555
2024-07-24,7.161111111111111
2024-07-25,6.476944444444444
2024-07-26,6.454999999999999
2024-07-27,6.651111111111111
2024-07-28,6.607777777777778
2024-07-29,4.289722222222222
2024-07-30,5.6075
2024-07-31,6.275833333333333
2024-08-01,6.76
2024-08-02,6.6658333333333335
2024-08-03,6.203055555555555
2024-08-04,5.826666666666666
2024-08-05,5.818333333333333
2024-08-06,5.580277777777777
2024-08-07,7.354166666666667
2024-08-08,6.1225000000000005
2024-08-09,7.745555555555555
2024-08-10,5.423888888888889
2024-08-11,6.206944444444445
2024-08-12,7.0925
2024-08-13,6.934722222222222
2024-08-14,5.225833333333334
2024-08-15,6.244999999999999
2024-08-16,6.3277777777777775
2024-08-17,6.505555555555556
2024-08-18,6.243055555555555
2024-08-19,6.375
2024-08-20,6.684166666666666
2024-08-21,6.4094444444444445
2024-08-22,7.053333333333334
2024-08-23,5.099722222222223
2024-08-24,6.275
2024-08-25,5.104444444444444
2024-08-26,4.717222222222222
2024-08-27,6.459722222222222
2024-08-28,6.641944444444444
2024-08-29,6.918888888888889
2024-08-30,7.065277777777777
2024-08-31,5.308055555555556
2024-09-01,5.769444444444445
2024-09-02,6.682222222222222
2024-09-03,7.7186111111111115
2024-09-04,6.571944444444444
2024-09-05,7.159722222222222
2024-09-06,6.365833333333334
2024-09-07,5.046944444444445
2024-09-08,5.8425
2024-09-09,7.75
2024-09-10,6.898611111111111
2024-09-11,5.65
2024-09-12,6.323888888888889
2024-09-13,6.878888888888889
2024-09-14,5.7775
2024-09-15,5.049444444444444
2024-09-16,6.990277777777777
2024-09-17,6.838333333333333
2024-09-18,6.110555555555556
2024-09-19,6.432222222222222
2024-09-20,6.911666666666667
2024-09-21,7.685277777777777
2024-09-22,6.630833333333333
2024-09-23,7.182222222222222
2024-09-24,6.79
2024-09-25,7.059722222222222
2024-09-26,6.9430555555555555
2024-09-27,6.062222222222222
2024-09-28,6.621944444444445
2024-09-29,5.916666666666666
2024-09-30,6.072222222222222
2024-10-01,6.228611111111111
2024-10-02,6.158055555555555
2024-10-03,6.670833333333333
2024-10-04,7.747777777777777
2024-10-05,5.109722222222222
2024-10-06,5.5586111111111105
2024-10-07,6.316666666666666
2024-10-08,6.276944444444444
2024-10-09,5.564166666666667
2024-10-10,6.333888888888889
2024-10-11,6.756388888888889
2024-10-12,6.521944444444444
2024-10-13,6.251388888888889
